Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-07-23 00:00:00-04:00,26.492307481666813,27.097846965033245,26.374564406180713,27.064205169677734,232100,0.0,0.0,0.0
2010-07-26 00:00:00-04:00,27.417431756704822,27.753843261357765,27.08102346030976,27.686559677124023,82700,0.0,0.0,0.0
2010-07-27 00:00:00-04:00,28.174352676805057,28.174352676805057,27.451070273870354,27.56881332397461,87100,0.0,0.0,0.0
2010-07-28 00:00:00-04:00,27.753838553741502,27.753838553741502,27.249224590612773,27.4678897857666,152650,0.0,0.0,0.0
2010-07-29 00:00:00-04:00,28.174355935301644,28.477125646733608,27.87158622386968,28.292098999023438,125400,0.0,0.0,0.0
2010-07-30 00:00:00-04:00,28.157528421179393,28.224811989353487,27.66973538494565,28.039785385131836,53800,0.0,0.0,0.0
2010-08-02 00:00:00-04:00,28.594870965901528,28.695793141586552,28.325743025236044,28.678972244262695,50750,0.0,0.0,0.0
2010-08-03 00:00:00-04:00,28.678964644321088,28.948092513667536,28.4939412393062,28.71260643005371,42750,0.0,0.0,0.0
2010-08-04 00:00:00-04:00,29.08265872189897,29.08265872189897,28.645325146202314,29.032196044921875,90250,0.0,0.0,0.0
2010-08-05 00:00:00-04:00,29.133126719852342,29.43589645384173,29.032204544608586,29.318153381347656,71150,0.0,0.0,0.0
2010-08-06 00:00:00-04:00,29.43588979852196,29.43588979852196,28.77989099536869,29.065839767456055,69650,0.0,0.0,0.0
2010-08-09 00:00:00-04:00,29.654558382315848,29.654558382315848,29.01538039963838,29.217227935791016,46050,0.0,0.0,0.0
2010-08-10 00:00:00-04:00,28.9312782160025,29.049021271593425,28.59486673580759,28.914457321166992,88750,0.0,0.0,0.0
2010-08-11 00:00:00-04:00,28.09025587525951,28.39302239149357,27.41743283938469,27.501537322998047,93700,0.0,0.0,0.0
2010-08-12 00:00:00-04:00,27.215588495228648,27.66974308196675,26.912818770736582,27.501537322998047,40050,0.0,0.0,0.0
2010-08-13 00:00:00-04:00,27.467894089382902,27.619278943691675,27.26604654755193,27.2996883392334,78850,0.0,0.0,0.0
2010-08-16 00:00:00-04:00,27.299684061971245,27.58563282994615,27.08101886681742,27.4678897857666,13350,0.0,0.0,0.0
2010-08-17 00:00:00-04:00,27.821126744136265,28.477125646733608,27.75384316014789,28.292098999023438,32600,0.0,0.0,0.0
