Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1966-07-05 00:00:00-04:00,0.0,0.11989505858812471,0.11719058661459089,0.11809177696704865,388800,0.0,0.0
1966-07-06 00:00:00-04:00,0.0,0.12440229207277298,0.11719052715044027,0.12440229207277298,692550,0.0,0.0
1966-07-07 00:00:00-04:00,0.0,0.12755718305561975,0.11899341423366228,0.11989504843950272,1858950,0.0,0.0
1966-07-08 00:00:00-04:00,0.0,0.12124695628881454,0.11719047418505006,0.12124695628881454,1239300,0.0,0.0
1966-07-11 00:00:00-04:00,0.0,0.12440226247782055,0.11944414589555298,0.12079615890979767,656100,0.0,0.0
1966-07-12 00:00:00-04:00,0.0,0.11989500560882778,0.11854254825483461,0.1189933717250824,303750,0.0,0.0
1966-07-13 00:00:00-04:00,0.0,0.1203453078141619,0.11809166170964361,0.11854248493909836,291600,0.0,0.0
1966-07-14 00:00:00-04:00,0.0,0.11899325576545536,0.117190420627594,0.117190420627594,328050,0.0,0.0
1966-07-15 00:00:00-04:00,0.0,0.11764135203146651,0.11538726091384888,0.11538726091384888,376650,0.0,0.0
1966-07-18 00:00:00-04:00,0.0,0.11899336538390451,0.11448607100763421,0.11538726091384888,607500,0.0,0.0
1966-07-19 00:00:00-04:00,0.0,0.11538723562689991,0.11358439922332764,0.11358439922332764,413100,0.0,0.0
1966-07-20 00:00:00-04:00,0.0,0.11493690663367634,0.11178162491704235,0.1126832589507103,230850,0.0,0.0
1966-07-21 00:00:00-04:00,0.0,0.113584423891119,0.10952795296907425,0.10952795296907425,230850,0.0,0.0
1966-07-22 00:00:00-04:00,0.0,0.10997877641440823,0.10817593961930339,0.10952795296907425,303750,0.0,0.0
1966-07-25 00:00:00-04:00,0.0,0.10952792204250004,0.10411899536848068,0.10411899536848068,510300,0.0,0.0
1966-07-26 00:00:00-04:00,0.0,0.10592226336260292,0.1027669832110405,0.1027669832110405,328050,0.0,0.0
1966-07-27 00:00:00-04:00,0.0,0.10502062894781171,0.10321779919013305,0.10411899536848068,157950,0.0,0.0
1966-07-28 00:00:00-04:00,0.0,0.10547146201133728,0.10366863197548856,0.10547146201133728,97200,0.0,0.0
1966-07-29 00:00:00-04:00,0.0,0.1063726544380188,0.10456982446811092,0.1063726544380188,157950,0.0,0.0
1966-08-01 00:00:00-04:00,0.0,0.10547147241082418,0.10321782529354095,0.10321782529354095,182250,0.0,0.0
1966-08-02 00:00:00-04:00,0.0,0.10456988654722556,0.10276705550704632,0.1036686897277832,85050,0.0,0.0
1966-08-03 00:00:00-04:00,0.0,0.10456980695188457,0.10186534374952316,0.10186534374952316,267300,0.0,0.0
1966-08-04 00:00:00-04:00,0.0,0.1036686421972164,0.10231619148619006,0.10321782529354095,60750,0.0,0.0
1966-08-05 00:00:00-04:00,0.0,0.10817592012035256,0.10456982283579251,0.10727428644895554,157950,0.0,0.0
1966-08-08 00:00:00-04:00,0.0,0.10592225193977356,0.10502061845056454,0.10592225193977356,48600,0.0,0.0
1966-08-09 00:00:00-04:00,0.0,0.10727428812349019,0.1050206413108466,0.1063726544380188,133650,0.0,0.0
1966-08-10 00:00:00-04:00,0.0,0.10727428812349019,0.10547145815358229,0.1063726544380188,170100,0.0,0.0
1966-08-11 00:00:00-04:00,0.0,0.10637265832873621,0.10502064515211239,0.10547146201133728,133650,0.0,0.0
1966-08-12 00:00:00-04:00,0.0,0.10547144573747722,0.10411899536848068,0.10411899536848068,206550,0.0,0.0
1966-08-15 00:00:00-04:00,0.0,0.10637265832873621,0.10456982829288748,0.10547146201133728,741150,0.0,0.0
1966-08-16 00:00:00-04:00,0.0,0.1063726427548374,0.1027669832110405,0.1027669832110405,668250,0.0,0.0
1966-08-17 00:00:00-04:00,0.0,0.10321778156002935,0.09510439293480691,0.09825967252254486,473850,0.0,0.0
1966-08-18 00:00:00-04:00,0.0,0.09780881988891005,0.09600599110126495,0.09600599110126495,109350,0.0,0.0
1966-08-19 00:00:00-04:00,0.0,0.09645687778569051,0.09014631633917033,0.09104795008897781,315900,0.0,0.0
1966-08-22 00:00:00-04:00,0.0,0.0923999524242716,0.08654064594417818,0.08789265900850296,680400,0.0,0.0
1966-08-23 00:00:00-04:00,0.0,0.08969589762555838,0.0869914349603387,0.08924508094787598,291600,0.0,0.0
1966-08-24 00:00:00-04:00,0.0,0.08969595475136197,0.08699149036371565,0.08879432082176208,243000,0.0,0.0
1966-08-25 00:00:00-04:00,0.0,0.09149872693541326,0.08924508094787598,0.08924508094787598,279450,0.0,0.0
1966-08-26 00:00:00-04:00,0.0,0.0896959225479058,0.08654064232829731,0.08699145913124084,413100,0.0,0.0
1966-08-29 00:00:00-04:00,0.0,0.08383614603798117,0.0775260254740715,0.0775260254740715,400950,0.0,0.0
1966-08-30 00:00:00-04:00,0.0,0.08293456127074524,0.07527242374971974,0.08068091422319412,789750,0.0,0.0
1966-08-31 00:00:00-04:00,0.0,0.08744182567990008,0.08203333704257341,0.08473780006170273,595350,0.0,0.0
1966-09-01 00:00:00-04:00,0.0,0.08563899993896484,0.0829345367996794,0.08563899993896484,303750,0.0,0.0
1966-09-02 00:00:00-04:00,0.0,0.08518817939744763,0.08383616658834897,0.08473780006170273,133650,0.0,0.0
1966-09-06 00:00:00-04:00,0.0,0.08563904329278581,0.08383621275424957,0.08383621275424957,157950,0.0,0.0
1966-09-07 00:00:00-04:00,0.0,0.0829345032457872,0.07977966202714223,0.08113167434930801,243000,0.0,0.0
1966-09-08 00:00:00-04:00,0.0,0.07977968025400563,0.07527238828266204,0.07662440091371536,376650,0.0,0.0
