Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2013-10-10 00:00:00-04:00,32.96068943688286,33.38493317977862,32.96068943688286,33.246238708496094,18000,0.0,0.0,0.0
2013-10-11 00:00:00-04:00,33.84997081277467,33.84997081277467,33.20544184553328,33.48283386230469,81900,0.0,0.0,0.0
2013-10-14 00:00:00-04:00,33.327818726956295,33.621528287092296,33.295186752027014,33.59705352783203,83600,0.0,0.0,0.0
2013-10-15 00:00:00-04:00,33.539938852376345,33.548096066870905,33.31149949949557,33.34413146972656,49500,0.0,0.0,0.0
2013-10-16 00:00:00-04:00,33.62152480302999,33.71126972735534,33.44203806663219,33.67863464355469,57800,0.0,0.0,0.0
2013-10-17 00:00:00-04:00,33.79286598578866,34.0621008516718,33.621536405092456,34.0539436340332,29400,0.0,0.0,0.0
2013-10-18 00:00:00-04:00,34.35580871444773,34.35580871444773,33.98867169452798,34.09473419189453,26900,0.0,0.0,0.0
2013-10-21 00:00:00-04:00,34.233423441288416,34.233423441288416,34.021301591210396,34.10288619995117,63000,0.0,0.0,0.0
2013-10-22 00:00:00-04:00,34.38028091460191,34.50266094953382,34.21710857211056,34.42923355102539,61300,0.0,0.0,0.0
2013-10-23 00:00:00-04:00,34.55160315915468,34.55160315915468,34.33132412251587,34.45370101928711,23900,0.0,0.0,0.0
2013-10-24 00:00:00-04:00,34.714767784388556,34.714767784388556,34.39658356604651,34.51080322265625,45500,0.0,0.0,0.0
2013-10-25 00:00:00-04:00,34.51081014156277,34.69029998779297,34.50265292684905,34.69029998779297,43200,0.0,0.0,0.0
2013-10-28 00:00:00-04:00,34.829003439515745,34.853481314498914,34.71478373043979,34.79637145996094,109700,0.0,0.0,0.0
2013-10-29 00:00:00-04:00,34.975850185995775,35.057437896728516,34.86979083042261,35.057437896728516,53400,0.0,0.0,0.0
2013-10-30 00:00:00-04:00,35.22876253888235,35.31034712605616,34.69029617167872,34.80451583862305,51600,0.0,0.0,0.0
2013-10-31 00:00:00-04:00,34.95138347767064,34.95138347767064,34.69030896771027,34.79637145996094,56200,0.0,0.0,0.0
2013-11-01 00:00:00-04:00,34.96768569293497,34.96768569293497,34.6902937586854,34.85346603393555,195100,0.0,0.0,0.0
2013-11-04 00:00:00-05:00,35.17982140844503,35.17982140844503,34.87795460261363,35.03296661376953,95800,0.0,0.0,0.0
2013-11-05 00:00:00-05:00,35.212444302897005,35.212444302897005,34.75556253189908,34.86978530883789,242700,0.0,0.0,0.0
2013-11-06 00:00:00-05:00,35.032971767869746,35.163509036535736,34.97586190734425,35.139034271240234,49800,0.0,0.0,0.0
2013-11-07 00:00:00-05:00,35.38378404797888,35.38378404797888,34.6821452048329,34.70662307739258,37500,0.0,0.0,0.0
2013-11-08 00:00:00-05:00,34.355801543867855,35.01664492954151,34.355801543867855,34.951377868652344,57600,0.0,0.0,0.0
2013-11-11 00:00:00-05:00,35.15533725059732,35.15533725059732,34.99216495431941,35.016639709472656,38800,0.0,0.0,0.0
2013-11-12 00:00:00-05:00,35.20429302402399,35.20429302402399,34.869791187229275,34.96769332885742,46700,0.0,0.0,0.0
2013-11-13 00:00:00-05:00,34.788203439259895,35.21245020220855,34.788203439259895,35.19613265991211,105400,0.0,0.0,0.0
2013-11-14 00:00:00-05:00,35.32666984954222,35.4245719909668,35.20429295082474,35.4245719909668,52100,0.0,0.0,0.0
2013-11-15 00:00:00-05:00,35.62038285254772,35.62038285254772,35.3674655909803,35.514320373535156,46500,0.0,0.0,0.0
2013-11-18 00:00:00-05:00,35.75907274212335,35.75907274212335,35.36745799788462,35.40009307861328,64200,0.0,0.0,0.0
2013-11-19 00:00:00-05:00,35.53062959803723,35.53062959803723,35.318507801932896,35.40825271606445,27400,0.0,0.0,0.0
2013-11-20 00:00:00-05:00,35.5469576569997,35.5469576569997,35.098236065810525,35.15534591674805,33900,0.0,0.0,0.0
2013-11-21 00:00:00-05:00,35.23692492313096,35.440889533246384,35.23692492313096,35.4245719909668,19400,0.0,0.0,0.0
2013-11-22 00:00:00-05:00,35.59590947254497,35.59590947254497,35.351152529551364,35.56327438354492,25700,0.0,0.0,0.0
2013-11-25 00:00:00-05:00,35.669329917412675,35.669329917412675,35.43273023663778,35.440887451171875,90500,0.0,0.0,0.0
2013-11-26 00:00:00-05:00,35.53879930223306,35.60406636739083,35.46537190877222,35.481689453125,70700,0.0,0.0,0.0
2013-11-27 00:00:00-05:00,35.612227727107715,35.612227727107715,35.42457751774261,35.49800491333008,234500,0.0,0.0,0.0
2013-11-29 00:00:00-05:00,35.408253061369045,35.55510781097055,35.37561798095703,35.37561798095703,14900,0.0,0.0,0.0
2013-12-02 00:00:00-05:00,35.4980050223732,35.4980050223732,35.15534591674805,35.15534591674805,42800,0.0,0.0,0.0
2013-12-03 00:00:00-05:00,35.21246167938072,35.220618897061236,34.96770468966375,35.139034271240234,56600,0.0,0.0,0.0
2013-12-04 00:00:00-05:00,35.12271050825695,35.18798068716663,34.79636895046887,35.073760986328125,32400,0.0,0.0,0.0
2013-12-05 00:00:00-05:00,35.139025315026714,35.139025315026714,34.84531575732526,34.86163330078125,27100,0.0,0.0,0.0
2013-12-06 00:00:00-05:00,35.23691837444163,35.41640819390644,35.19612608245028,35.39193344116211,13100,0.0,0.0,0.0
2013-12-09 00:00:00-05:00,35.612221469742046,35.63669622655297,35.473523919223396,35.48984146118164,99100,0.0,0.0,0.0
2013-12-10 00:00:00-05:00,35.71827908964311,35.71827908964311,35.34298497958607,35.35930252075195,88400,0.0,0.0,0.0
2013-12-11 00:00:00-05:00,35.50616538776776,35.50616538776776,35.0411262512207,35.0411262512207,23500,0.0,0.0,0.0
2013-12-12 00:00:00-05:00,35.08192281107627,35.08192281107627,34.79637352146904,34.83716583251953,46600,0.0,0.0,0.0
2013-12-13 00:00:00-05:00,35.130872302039045,35.130872302039045,34.78821007297784,34.829002380371094,59500,0.0,0.0,0.0
2013-12-16 00:00:00-05:00,35.16349969419346,35.16349969419346,34.935060312783925,35.008487701416016,47700,0.0,0.0,0.0
2013-12-17 00:00:00-05:00,34.93507561461777,34.959550384130885,34.81269554254315,34.894283294677734,24500,0.0,0.0,0.0
2013-12-18 00:00:00-05:00,35.269562405169694,35.55511474609375,34.86163315720948,35.55511474609375,62900,0.0,0.0,0.0
2013-12-19 00:00:00-05:00,35.32667502589213,35.49800457655297,35.32667502589213,35.47352981567383,93800,0.0,0.0,0.0
2013-12-20 00:00:00-05:00,35.685659587882746,35.73460911623026,35.53880477833251,35.669342041015625,107400,0.0,0.0,0.0
2013-12-23 00:00:00-05:00,35.88145483950079,35.88145483950079,35.67749022369263,35.73460006713867,66500,0.0,0.0,0.0
2013-12-24 00:00:00-05:00,35.967013886289,35.967013886289,35.75423799819046,35.85244369506836,80100,0.134,0.0,0.0
2013-12-26 00:00:00-05:00,36.07341011068666,36.07341011068666,35.92610465336065,36.02430725097656,77100,0.0,0.0,0.0
2013-12-27 00:00:00-05:00,36.23708382126271,36.23708382126271,36.0324932339759,36.07341384887695,72000,0.0,0.0,0.0
2013-12-30 00:00:00-05:00,36.179797930850526,36.179797930850526,36.065227703915106,36.12251281738281,70300,0.0,0.0,0.0
2013-12-31 00:00:00-05:00,36.44167622107993,36.44167622107993,36.032495026154514,36.10614776611328,81300,0.0,0.0,0.0
2014-01-02 00:00:00-05:00,36.155232720822895,36.155232720822895,35.70513425375997,35.7951545715332,58000,0.0,0.0,0.0
2014-01-03 00:00:00-05:00,35.958827263212456,35.958827263212456,35.81970721352609,35.83607482910156,54400,0.0,0.0,0.0
2014-01-06 00:00:00-05:00,35.958825851480434,35.958825851480434,35.647850533165524,35.71331787109375,76900,0.0,0.0,0.0
