Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2012-02-02 00:00:00-05:00,20.437819247884452,20.445820182925672,20.40580940246582,20.40580940246582,700,0.0,0.0,0.0
2012-02-03 00:00:00-05:00,20.661887325063425,20.661887325063425,20.629878997802734,20.629878997802734,3400,0.0,0.0,0.0
2012-02-06 00:00:00-05:00,20.453828082472068,20.573861982079254,20.453828082472068,20.485837936401367,2300,0.0,0.0,0.0
2012-02-07 00:00:00-05:00,21.390095461281692,21.390095461281692,20.42182025109932,20.597869873046875,1600,0.0,0.0,0.0
2012-02-08 00:00:00-05:00,20.653885699867374,21.021991399344017,20.653885699867374,20.701900482177734,15300,0.0,0.0,0.0
2012-02-09 00:00:00-05:00,20.685893676077324,20.82193249430738,20.685893676077324,20.72590446472168,3000,0.0,0.0,0.0
2012-02-10 00:00:00-05:00,20.637880652742098,20.637880652742098,20.24576759338379,20.24576759338379,4400,0.0,0.0,0.0
2012-02-13 00:00:00-05:00,20.76591812170893,20.76591812170893,20.50184293117418,20.549856185913086,2200,0.0,0.0,0.0
2012-02-14 00:00:00-05:00,20.42182261331348,20.42182261331348,20.229768041797204,20.285783767700195,7400,0.0,0.0,0.0
2012-02-15 00:00:00-05:00,21.00598732754265,21.00598732754265,20.39781379699707,20.39781379699707,4500,0.0,0.0,0.0
2012-02-16 00:00:00-05:00,20.39781434836157,20.573863983154297,20.39781434836157,20.573863983154297,600,0.0,0.0,0.0
2012-02-17 00:00:00-05:00,21.126022536502237,21.126022536502237,20.501845565745622,20.51784896850586,3600,0.0,0.0,0.0
2012-02-21 00:00:00-05:00,20.51784896850586,20.51784896850586,20.51784896850586,20.51784896850586,0,0.0,0.0,0.0
2012-02-22 00:00:00-05:00,20.725907308234486,20.901958465576172,20.677894050011282,20.901958465576172,1800,0.0,0.0,0.0
2012-02-23 00:00:00-05:00,20.76591989199936,20.781923294067383,20.725907571044356,20.781923294067383,600,0.0,0.0,0.0
2012-02-24 00:00:00-05:00,20.96597163857246,20.96597163857246,20.821930372032188,20.869943618774414,3200,0.0,0.0,0.0
2012-02-27 00:00:00-05:00,20.62188088075373,20.805932998657227,20.62188088075373,20.805932998657227,2400,0.0,0.0,0.0
2012-02-28 00:00:00-05:00,20.725908741414138,20.92596577854422,20.725908741414138,20.813934326171875,3900,0.0,0.0,0.0
