Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2016-05-06 00:00:00-04:00,14.444393785559178,14.50279377909583,14.356792867003042,14.493061065673828,2900,0.0,0.0,0.0
2016-05-09 00:00:00-04:00,14.5222608978278,14.637115269165951,14.517394077046387,14.600128173828125,19200,0.0,0.0,0.0
2016-05-10 00:00:00-04:00,14.66826132136762,14.765595877262678,14.609861330431478,14.75586223602295,51200,0.0,0.0,0.0
2016-05-11 00:00:00-04:00,14.716927243574577,14.716927243574577,14.454125452069318,14.473591804504395,32100,0.0,0.0,0.0
2016-05-12 00:00:00-04:00,14.551460871705146,14.551460871705146,14.327592685614077,14.434659957885742,13100,0.0,0.0,0.0
2016-05-13 00:00:00-04:00,14.43466023935919,14.454127522834273,14.337325678486105,14.36652660369873,8700,0.0,0.0,0.0
2016-05-16 00:00:00-04:00,14.385992678398203,14.437580236000294,14.32077932218089,14.434659957885742,6300,0.0,0.0,0.0
2016-05-17 00:00:00-04:00,14.37626101715405,14.395727373422922,14.308126449584961,14.308126449584961,5100,0.0,0.0,0.0
2016-05-18 00:00:00-04:00,14.210791516754886,14.308125145731976,14.156283682016491,14.191324234008789,3400,0.0,0.0,0.0
2016-05-19 00:00:00-04:00,14.064788497879347,14.123189412954224,14.064788497879347,14.113455772399902,2800,0.0,0.0,0.0
2016-05-20 00:00:00-04:00,14.113456695410155,14.317858519163382,14.113456695410155,14.279897689819336,2900,0.0,0.0,0.0
2016-05-23 00:00:00-04:00,14.356791937246417,14.376259219332026,14.332458762890507,14.347058296203613,4900,0.0,0.0,0.0
2016-05-24 00:00:00-04:00,14.366526046041246,14.51252695343247,14.366526046041246,14.502793312072754,3300,0.0,0.0,0.0
2016-05-25 00:00:00-04:00,14.541726112365723,14.541726112365723,14.486246401960754,14.541726112365723,3200,0.0,0.0,0.0
2016-05-26 00:00:00-04:00,14.570928106742837,14.580660820007324,14.570928106742837,14.580660820007324,900,0.0,0.0,0.0
2016-05-27 00:00:00-04:00,14.62932817026546,14.658529094953943,14.600128173828125,14.600128173828125,1600,0.0,0.0,0.0
2016-05-31 00:00:00-04:00,14.677995169391995,14.697462452145713,14.619595177633112,14.668261528015137,3200,0.0,0.0,0.0
2016-06-01 00:00:00-04:00,14.600128359746712,14.668261995051825,14.600128359746712,14.658529281616211,4800,0.0,0.0,0.0
2016-06-02 00:00:00-04:00,14.677992943355333,14.726660214607703,14.61959296045328,14.716926574707031,23500,0.0,0.0,0.0
2016-06-03 00:00:00-04:00,14.600126898881186,14.648794174194336,14.551459623568034,14.648794174194336,4100,0.0,0.0,0.0
2016-06-06 00:00:00-04:00,14.716929554619552,14.716929554619552,14.60986227878594,14.631275177001953,10800,0.0,0.0,0.0
2016-06-07 00:00:00-04:00,14.72666136112815,14.775328636169434,14.677994086086867,14.775328636169434,900,0.0,0.0,0.0
2016-06-08 00:00:00-04:00,14.736396089402012,14.736396089402012,14.648795173512553,14.668261528015137,600,0.0,0.0,0.0
2016-06-09 00:00:00-04:00,14.676049694885316,14.707196235656738,14.639062597562251,14.707196235656738,4800,0.0,0.0,0.0
2016-06-10 00:00:00-04:00,14.600127497246927,14.600127497246927,14.483326588659084,14.531993865966797,800,0.0,0.0,0.0
2016-06-13 00:00:00-04:00,14.755863804004578,14.755863804004578,14.639062881469727,14.639062881469727,2300,0.0,0.0,0.0
2016-06-14 00:00:00-04:00,14.551460778375532,14.56119441986084,14.551460778375532,14.56119441986084,500,0.0,0.0,0.0
2016-06-15 00:00:00-04:00,14.70038143164779,14.755862072196937,14.677994799645854,14.69746208190918,3400,0.0,0.0,0.0
2016-06-16 00:00:00-04:00,14.541727182195935,14.580660820007324,14.541727182195935,14.580660820007324,1300,0.0,0.0,0.0
2016-06-17 00:00:00-04:00,14.638087634029,14.638087634029,14.609861373901367,14.609861373901367,700,0.0,0.0,0.0
2016-06-20 00:00:00-04:00,14.736394882202148,14.736394882202148,14.736394882202148,14.736394882202148,200,0.0,0.0,0.0
2016-06-21 00:00:00-04:00,14.75586223602295,14.75586223602295,14.75586223602295,14.75586223602295,700,0.0,0.0,0.0
2016-06-22 00:00:00-04:00,14.741262702414474,14.785062231491018,14.741262702414474,14.75586223602295,1700,0.0,0.0,0.0
2016-06-23 00:00:00-04:00,14.872663056816782,14.882396697998047,14.78603587810618,14.882396697998047,2300,0.0,0.0,0.0
2016-06-24 00:00:00-04:00,14.56119362376355,14.570927264716696,14.395725440564446,14.454126358032227,4700,0.0,0.0,0.0
2016-06-27 00:00:00-04:00,14.347058438431162,14.347058438431162,14.016122065703936,14.094963073730469,6600,0.0,0.0,0.0
2016-06-28 00:00:00-04:00,14.356792449951172,14.356792449951172,14.356792449951172,14.356792449951172,500,0.0,0.0,0.0
2016-06-29 00:00:00-04:00,14.629327774047852,14.629327774047852,14.629327774047852,14.629327774047852,300,0.0,0.0,0.0
2016-06-30 00:00:00-04:00,14.746127714194024,14.775328636169434,14.721794540798916,14.775328636169434,3000,0.0,0.0,0.0
2016-07-01 00:00:00-04:00,14.775328636169434,14.775328636169434,14.775328636169434,14.775328636169434,0,0.0,0.0,0.0
2016-07-05 00:00:00-04:00,14.757809336017292,14.789929610720677,14.757809336017292,14.785062789916992,1000,0.0,0.0,0.0
2016-07-06 00:00:00-04:00,14.843463132702315,14.901864051818848,14.843463132702315,14.901864051818848,400,0.0,0.0,0.0
2016-07-07 00:00:00-04:00,14.956371307373047,14.956371307373047,14.956371307373047,14.956371307373047,200,0.0,0.0,0.0
2016-07-08 00:00:00-04:00,15.154932006340914,15.300933837890625,15.154932006340914,15.300933837890625,6800,0.0,0.0,0.0
2016-07-11 00:00:00-04:00,15.378800951336837,15.408000946044922,15.330133674655963,15.408000946044922,4200,0.0,0.0,0.0
2016-07-12 00:00:00-04:00,15.515068007517689,15.515068007517689,15.44693437801372,15.495601654052734,13600,0.0,0.0,0.0
2016-07-13 00:00:00-04:00,15.488788604736328,15.488788604736328,15.488788604736328,15.488788604736328,200,0.0,0.0,0.0
2016-07-14 00:00:00-04:00,15.631870037805516,15.631870037805516,15.515069123858472,15.55400276184082,1100,0.0,0.0,0.0
2016-07-15 00:00:00-04:00,15.48100063266643,15.48586745291936,15.466401100158691,15.466401100158691,3000,0.0,0.0,0.0
2016-07-18 00:00:00-04:00,15.515068033027172,15.54426895564924,15.437200762537158,15.536481857299805,4500,0.0,0.0,0.0
2016-07-19 00:00:00-04:00,15.437201616507474,15.47613525390625,15.437201616507474,15.47613525390625,3500,0.0,0.0,0.0
2016-07-20 00:00:00-04:00,15.494628594011761,15.563735961914062,15.494628594011761,15.563735961914062,1500,0.0,0.0,0.0
2016-07-21 00:00:00-04:00,15.573469661150087,15.62213601124028,15.500469207763672,15.500469207763672,3600,0.0,0.0,0.0
2016-07-22 00:00:00-04:00,15.476133733163707,15.592935562133789,15.476133733163707,15.592935562133789,1200,0.0,0.0,0.0
2016-07-25 00:00:00-04:00,15.592936168503822,15.641602516174316,15.592936168503822,15.641602516174316,2300,0.0,0.0,0.0
2016-07-26 00:00:00-04:00,15.72920195146363,15.72920195146363,15.616295070079923,15.631867408752441,1500,0.0,0.0,0.0
2016-07-27 00:00:00-04:00,15.56081605288741,15.602669966296068,15.48878840953882,15.53453540802002,2200,0.0,0.0,0.0
2016-07-28 00:00:00-04:00,15.534534968401998,15.585147857666016,15.505334974682086,15.585147857666016,1700,0.0,0.0,0.0
2016-07-29 00:00:00-04:00,15.57346881490779,15.622135162353516,15.57346881490779,15.622135162353516,500,0.0,0.0,0.0
2016-08-01 00:00:00-04:00,15.670801968437711,15.719468311542311,15.608507044241676,15.631867408752441,2100,0.0,0.0,0.0
2016-08-02 00:00:00-04:00,15.690269465889196,15.690269465889196,15.428439560929792,15.440119743347168,3200,0.0,0.0,0.0
2016-08-03 00:00:00-04:00,15.330134345723623,15.47613525390625,15.291200708324846,15.47613525390625,2100,0.0,0.0,0.0
2016-08-04 00:00:00-04:00,15.515067446185883,15.515067446185883,15.466401100158691,15.466401100158691,600,0.0,0.0,0.0
2016-08-05 00:00:00-04:00,15.602669809338353,15.661069797843378,15.597802060670007,15.641602516174316,1300,0.0,0.0,0.0
