Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-01-19 00:00:00-05:00,0.2748962640762329,0.30544009175965237,0.2748962640762329,0.2748962640762329,3697205,0.0,0.0
1993-01-20 00:00:00-05:00,0.30544009175965237,0.30544009175965237,0.2748962640762329,0.2748962640762329,297626,0.0,0.0
1993-01-21 00:00:00-05:00,0.30544009175965237,0.30544009175965237,0.2748962640762329,0.2748962640762329,124252,0.0,0.0
1993-01-22 00:00:00-05:00,0.3054400682449341,0.3054400682449341,0.2748962429129725,0.3054400682449341,83798,0.0,0.0
1993-01-25 00:00:00-05:00,0.2748962245895917,0.3207124066891408,0.2748962245895917,0.2901685833930969,959337,0.0,0.0
1993-01-26 00:00:00-05:00,0.2901686027344664,0.3359839198801612,0.2901686027344664,0.3054400682449341,118472,0.0,0.0
1993-01-27 00:00:00-05:00,0.30544006949346497,0.3970724664782023,0.30544006949346497,0.35125628113746643,983899,0.0,0.0
1993-01-28 00:00:00-05:00,0.35125629239151973,0.3970724792001804,0.30544007927959266,0.33598393201828003,551908,0.0,0.0
1993-01-29 00:00:00-05:00,0.35125620269884406,0.35125620269884406,0.3054400012860063,0.3207123577594757,141589,0.0,0.0
1993-02-01 00:00:00-05:00,0.3054400775620092,0.33598393012893907,0.3054400775620092,0.3130762577056885,1317644,0.0,0.0
1993-02-02 00:00:00-05:00,0.3130761902247019,0.335983857710394,0.3130761902247019,0.3283485472202301,1573371,0.0,0.0
1993-02-03 00:00:00-05:00,0.3130762577056885,0.33598393012893907,0.3130762577056885,0.3130762577056885,177709,0.0,0.0
1993-02-04 00:00:00-05:00,0.3130761902247019,0.335983857710394,0.3130761902247019,0.3283485472202301,759957,0.0,0.0
1993-02-05 00:00:00-05:00,0.31307625946621254,0.3665286264614931,0.31307625946621254,0.33598393201828003,976675,0.0,0.0
1993-02-08 00:00:00-05:00,0.33598381330639704,0.37416380643844604,0.33598381330639704,0.37416380643844604,2922800,0.0,0.0
1993-02-09 00:00:00-05:00,0.37416385588835366,0.38180003438611776,0.3283485472202301,0.3283485472202301,1765527,0.0,0.0
1993-02-10 00:00:00-05:00,0.35125629239151973,0.35125629239151973,0.3283486198394523,0.33598393201828003,258617,0.0,0.0
1993-02-11 00:00:00-05:00,0.3283485472202301,0.35889236690042564,0.3283485472202301,0.3283485472202301,192156,0.0,0.0
1993-02-12 00:00:00-05:00,0.3283485164476092,0.4123447097324817,0.3283485164476092,0.3665285110473633,2945917,0.0,0.0
1993-02-16 00:00:00-05:00,0.3970723541682693,0.3970723541682693,0.3665285110473633,0.3665285110473633,1323423,0.0,0.0
1993-02-17 00:00:00-05:00,0.36652855762101344,0.41234476212785526,0.36652855762101344,0.3970724046230316,1863773,0.0,0.0
1993-02-18 00:00:00-05:00,0.36652855762101344,0.3970724046230316,0.36652855762101344,0.3970724046230316,720948,0.0,0.0
1993-02-19 00:00:00-05:00,0.36652855762101344,0.3970724046230316,0.36652855762101344,0.3970724046230316,2107941,0.0,0.0
1993-02-22 00:00:00-05:00,0.39707233890412097,0.39707233890412097,0.36652849695737316,0.37416380643844604,927552,0.0,0.0
1993-02-23 00:00:00-05:00,0.3741638683657962,0.3970724046230316,0.3741638683657962,0.3970724046230316,430546,0.0,0.0
1993-02-24 00:00:00-05:00,0.3970724046230316,0.42761622532178833,0.3741638683657962,0.3970724046230316,2252420,0.0,0.0
1993-02-25 00:00:00-05:00,0.39707244462088415,0.42761626839637756,0.39707244462088415,0.42761626839637756,351083,0.0,0.0
1993-02-26 00:00:00-05:00,0.4276162247061262,0.4276162247061262,0.39707240405134514,0.4085266590118408,2896794,0.0,0.0
1993-03-01 00:00:00-05:00,0.39707245394499796,0.4123448133468628,0.38180009454313313,0.4123448133468628,484003,0.0,0.0
1993-03-02 00:00:00-05:00,0.38180009454313313,0.4123448133468628,0.37416391484220074,0.4123448133468628,1671616,0.0,0.0
1993-03-03 00:00:00-05:00,0.37416380643844604,0.4123446938812376,0.37416380643844604,0.37416380643844604,163261,0.0,0.0
1993-03-04 00:00:00-05:00,0.4123446938812376,0.4123446938812376,0.3512561682835137,0.37416380643844604,1517024,0.0,0.0
1993-03-05 00:00:00-05:00,0.351256181786409,0.38943617638616307,0.351256181786409,0.3665285110473633,150258,0.0,0.0
1993-03-08 00:00:00-05:00,0.35125628113746643,0.38943628653624135,0.35125628113746643,0.35125628113746643,130031,0.0,0.0
1993-03-09 00:00:00-05:00,0.3512561995244658,0.36652852955665616,0.3436200213567409,0.3588923513889313,887098,0.0,0.0
1993-03-10 00:00:00-05:00,0.35889235463231905,0.35889235463231905,0.3207123577594757,0.3207123577594757,130031,0.0,0.0
1993-03-11 00:00:00-05:00,0.3207123577594757,0.35125620269884406,0.3054400012860063,0.3207123577594757,823528,0.0,0.0
1993-03-12 00:00:00-05:00,0.3207123577594757,0.33598384622537464,0.3054400012860063,0.3207123577594757,440659,0.0,0.0
1993-03-15 00:00:00-05:00,0.335983857710394,0.335983857710394,0.3130761902247019,0.3283485472202301,160371,0.0,0.0
1993-03-16 00:00:00-05:00,0.30544001172693785,0.335983857710394,0.30544001172693785,0.3283485472202301,385758,0.0,0.0
1993-03-17 00:00:00-05:00,0.313076248155681,0.32834860797717497,0.3054400682449341,0.3054400682449341,79463,0.0,0.0
1993-03-18 00:00:00-05:00,0.32834860797717497,0.32834860797717497,0.2978038883341871,0.3054400682449341,442104,0.0,0.0
1993-03-19 00:00:00-05:00,0.2901685833930969,0.31307622728738815,0.2901685833930969,0.2901685833930969,1392773,0.0,0.0
1993-03-22 00:00:00-05:00,0.2901685833930969,0.31307622728738815,0.2901685833930969,0.2901685833930969,109804,0.0,0.0
1993-03-23 00:00:00-05:00,0.30544004788563556,0.30544004788563556,0.2901685833930969,0.2901685833930969,394426,0.0,0.0
1993-03-24 00:00:00-05:00,0.2901686250734902,0.30544009175965237,0.25962390307897565,0.2748962640762329,1138491,0.0,0.0
1993-03-25 00:00:00-05:00,0.2901685833930969,0.2901685833930969,0.2748962245895917,0.2901685833930969,518678,0.0,0.0
1993-03-26 00:00:00-05:00,0.27489621354214605,0.2901685717318904,0.25962385535240173,0.25962385535240173,223942,0.0,0.0
1993-03-29 00:00:00-05:00,0.2596238364713014,0.28253237208989845,0.2519885522426347,0.26726001501083374,1605156,0.0,0.0
1993-03-30 00:00:00-05:00,0.2672600115080633,0.27489618994751414,0.2443523705005646,0.24435237050056458,397316,0.0,0.0
1993-03-31 00:00:00-05:00,0.2672600115080633,0.2672600115080633,0.2443523705005646,0.24435237050056458,65015,0.0,0.0
1993-04-01 00:00:00-05:00,0.2672600344472739,0.2672600344472739,0.2443523914735881,0.25962385535240173,148813,0.0,0.0
1993-04-02 00:00:00-05:00,0.25962385535240173,0.2672600344472739,0.25198857056846025,0.25962385535240173,1586374,0.0,0.0
1993-04-05 00:00:00-04:00,0.25198857056846025,0.27489621354214605,0.25198857056846025,0.25962385535240173,222497,0.0,0.0
1993-04-06 00:00:00-04:00,0.2596238587509211,0.29016857553024517,0.22908003628253937,0.22908003628253937,1061917,0.0,0.0
1993-04-07 00:00:00-04:00,0.2290800256626101,0.24435238334426038,0.20617238345103567,0.22144384682178497,195046,0.0,0.0
1993-04-08 00:00:00-04:00,0.2061724066734314,0.21380857322273142,0.2061724066734314,0.2061724066734314,274509,0.0,0.0
1993-04-12 00:00:00-04:00,0.19853621139597308,0.20617239049779493,0.16035619704616402,0.1832638531923294,476779,0.0,0.0
1993-04-13 00:00:00-04:00,0.16799235711647256,0.18326383243074162,0.16035617887973785,0.16035617887973785,1210730,0.0,0.0
1993-04-14 00:00:00-04:00,0.16035616316838291,0.19089999196350219,0.16035616316838291,0.18708190321922302,811969,0.0,0.0
1993-04-15 00:00:00-04:00,0.17562855524980772,0.19090003229415126,0.17562855524980772,0.1832638531923294,299071,0.0,0.0
1993-04-16 00:00:00-04:00,0.17562857270240784,0.19090005126431198,0.17562857270240784,0.17562857270240784,1007015,0.0,0.0
1993-04-19 00:00:00-04:00,0.17562854001558445,0.2443523705005646,0.17562854001558445,0.24435237050056458,900101,0.0,0.0
1993-04-20 00:00:00-04:00,0.22908003328384371,0.27489621354214605,0.22908003328384371,0.25962385535240173,5026407,0.0,0.0
1993-04-21 00:00:00-04:00,0.2748962640762329,0.2748962640762329,0.25962390307897565,0.2748962640762329,707945,0.0,0.0
1993-04-22 00:00:00-04:00,0.28253237208989845,0.28253237208989845,0.26726001501083374,0.26726001501083374,177709,0.0,0.0
1993-04-23 00:00:00-04:00,0.26726001501083374,0.28253237208989845,0.26726001501083374,0.26726001501083374,98245,0.0,0.0
1993-04-26 00:00:00-04:00,0.26726001501083374,0.28253237208989845,0.24435237370310234,0.26726001501083374,1353764,0.0,0.0
1993-04-27 00:00:00-04:00,0.2672600379457521,0.2672600379457521,0.22526195983675537,0.22908003628253937,495561,0.0,0.0
1993-04-28 00:00:00-04:00,0.22908002364100843,0.25962384442386277,0.22908002364100843,0.25198855996131897,163261,0.0,0.0
1993-04-29 00:00:00-04:00,0.25198855996131897,0.25198855996131897,0.22908002364100843,0.25198855996131897,86687,0.0,0.0
1993-04-30 00:00:00-04:00,0.22908003628253937,0.22908003628253937,0.22908003628253937,0.22908003628253937,459442,0.0,0.0
1993-05-03 00:00:00-04:00,0.22908003628253937,0.22908003628253937,0.22908003628253937,0.22908003628253937,26006,0.0,0.0
1993-05-04 00:00:00-04:00,0.22908003628253937,0.25198857386703244,0.22908003628253937,0.22908003628253937,39009,0.0,0.0
1993-05-05 00:00:00-04:00,0.22908001362166286,0.25198854894001543,0.22908001362166286,0.24435237050056458,247058,0.0,0.0
1993-05-06 00:00:00-04:00,0.22908003628253937,0.24435239467220143,0.22908003628253937,0.22908003628253937,209494,0.0,0.0
1993-05-07 00:00:00-04:00,0.22908002811668154,0.2443523859619404,0.2138085514307022,0.2138085514307022,1048914,0.0,0.0
1993-05-10 00:00:00-04:00,0.2138085491402299,0.24435238334426038,0.2138085491402299,0.22144384682178497,833641,0.0,0.0
1993-05-11 00:00:00-04:00,0.23671620703931098,0.23671620703931098,0.2138085514307022,0.2138085514307022,143034,0.0,0.0
1993-05-12 00:00:00-04:00,0.2138085514307022,0.23671620703931098,0.2138085514307022,0.2138085514307022,693497,0.0,0.0
1993-05-13 00:00:00-04:00,0.2138085491402299,0.24435238334426038,0.2138085491402299,0.22144384682178497,98245,0.0,0.0
1993-05-14 00:00:00-04:00,0.22144385708770833,0.24435239467220143,0.22144385708770833,0.22908003628253937,105469,0.0,0.0
1993-05-17 00:00:00-04:00,0.25962382098074865,0.25962382098074865,0.23671618103981018,0.23671618103981018,366975,0.0,0.0
1993-05-18 00:00:00-04:00,0.23671618103981018,0.251988537207644,0.23671618103981018,0.23671618103981018,40454,0.0,0.0
1993-05-19 00:00:00-04:00,0.25198858069530045,0.2901685833930969,0.24435240129354785,0.2901685833930969,2857785,0.0,0.0
1993-05-20 00:00:00-04:00,0.27489618873786764,0.35125621047791605,0.27489618873786764,0.34362003207206726,2009696,0.0,0.0
1993-05-21 00:00:00-04:00,0.35125628113746643,0.4123448263621243,0.32834860931934784,0.35125628113746643,1463567,0.0,0.0
1993-05-24 00:00:00-04:00,0.35125628113746643,0.3741639266523194,0.35125628113746643,0.35125628113746643,660267,0.0,0.0
1993-05-25 00:00:00-04:00,0.3512562696250999,0.3741639143891586,0.3283485985577765,0.3321667015552521,489782,0.0,0.0
1993-05-26 00:00:00-04:00,0.35125621470592217,0.35125621470592217,0.3283485472202301,0.3283485472202301,218163,0.0,0.0
1993-05-27 00:00:00-04:00,0.3283485432679593,0.35125621047791605,0.3207123648621105,0.34362003207206726,299071,0.0,0.0
1993-05-28 00:00:00-04:00,0.3207123648621105,0.34362003207206726,0.3207123648621105,0.34362003207206726,125696,0.0,0.0
1993-06-01 00:00:00-04:00,0.3436200362081581,0.3436200362081581,0.320712368722466,0.3283485472202301,1134156,0.0,0.0
1993-06-02 00:00:00-04:00,0.3283485164476092,0.3665285110473633,0.3283485164476092,0.3665285110473633,758512,0.0,0.0
1993-06-03 00:00:00-04:00,0.36652853706096694,0.3818000257015228,0.3359838500679544,0.3818000257015228,200825,0.0,0.0
1993-06-04 00:00:00-04:00,0.35125620671609065,0.3818000257015228,0.35125620671609065,0.3818000257015228,53457,0.0,0.0
1993-06-07 00:00:00-04:00,0.3588923513889313,0.3818000178845433,0.3588923513889313,0.3588923513889313,481113,0.0,0.0
1993-06-08 00:00:00-04:00,0.3588924347761618,0.3741639266523194,0.35125628113746643,0.35125628113746643,2135392,0.0,0.0
1993-06-09 00:00:00-04:00,0.37416382082195065,0.37416382082195065,0.351256181786409,0.3665285110473633,3042717,0.0,0.0
1993-06-10 00:00:00-04:00,0.37416382082195065,0.37416382082195065,0.351256181786409,0.3665285110473633,512899,0.0,0.0
1993-06-11 00:00:00-04:00,0.3512562167609456,0.3894362151622772,0.3512562167609456,0.3894362151622772,797521,0.0,0.0
1993-06-14 00:00:00-04:00,0.3894362151622772,0.4047085722471563,0.37416385807739816,0.3894362151622772,491227,0.0,0.0
1993-06-15 00:00:00-04:00,0.389436228248078,0.4199800491333008,0.389436228248078,0.4199800491333008,666046,0.0,0.0
1993-06-16 00:00:00-04:00,0.42761619488939273,0.4963400364516722,0.4047085545733284,0.48106852173805237,2974813,0.0,0.0
1993-06-17 00:00:00-04:00,0.4734324610477575,0.5421563158509426,0.4734324610477575,0.5039762854576111,2889570,0.0,0.0
1993-06-18 00:00:00-04:00,0.5039762883638643,0.5497924723983502,0.5039762883638643,0.5268848538398743,1596488,0.0,0.0
1993-06-21 00:00:00-04:00,0.5421562411478645,0.5879724186051868,0.5116124209466084,0.5574285984039307,3200199,0.0,0.0
1993-06-22 00:00:00-04:00,0.5879724447847532,0.6337886242820481,0.5497924179522312,0.6185162663459778,4863147,0.0,0.0
1993-06-23 00:00:00-04:00,0.5497923871007322,0.5650647441797969,0.4581600332480752,0.5345200300216675,2578941,0.0,0.0
1993-06-24 00:00:00-04:00,0.5497925281524658,0.5497925281524658,0.5192487004690464,0.5497925281524658,1452009,0.0,0.0
1993-06-25 00:00:00-04:00,0.5192487004690464,0.5497925281524658,0.5192487004690464,0.5497925281524658,887098,0.0,0.0
1993-06-28 00:00:00-04:00,0.5497924129527187,0.6337886185187199,0.534520055155527,0.5956085920333862,2602058,0.0,0.0
1993-06-29 00:00:00-04:00,0.6108800096658985,0.6872408986091614,0.5956085473259184,0.6872408986091614,3112067,0.0,0.0
1993-06-30 00:00:00-04:00,0.6719686814648176,0.7177848666182731,0.5956086709794005,0.6108801364898682,2524040,0.0,0.0
1993-07-01 00:00:00-04:00,0.6566963216433237,0.6566963216433237,0.6108801364898682,0.6108801364898682,605365,0.0,0.0
1993-07-02 00:00:00-04:00,0.6414248587547737,0.7330563877317468,0.6108801389869299,0.7025125622749329,3554171,0.0,0.0
1993-07-06 00:00:00-04:00,0.7025123499307302,0.7636008766905247,0.6719684810996974,0.7406923174858093,2700303,0.0,0.0
1993-07-07 00:00:00-04:00,0.7330562778023507,0.8552324556190508,0.7330562778023507,0.8399609923362732,1674506,0.0,0.0
1993-07-08 00:00:00-04:00,0.8705048081484003,0.8705048081484003,0.7788724517412396,0.7941448092460632,1603711,0.0,0.0
1993-07-09 00:00:00-04:00,0.7788725462505012,0.7941449056084898,0.7025125380825558,0.7559648752212524,983899,0.0,0.0
1993-07-12 00:00:00-04:00,0.7636010202430259,1.0232249010318417,0.7636010202430259,0.9926810264587402,3505049,0.0,0.0
1993-07-13 00:00:00-04:00,1.0690412116906167,1.1301288630839152,1.0232250259901243,1.0843126773834229,6773153,0.0,0.0
1993-07-14 00:00:00-04:00,1.11485757418755,1.11485757418755,1.007952773223004,1.02322518825531,2084825,0.0,0.0
1993-07-15 00:00:00-04:00,0.99268089835193,1.0384970725446192,0.9468647241592407,0.9468647241592407,3584512,0.0,0.0
1993-07-16 00:00:00-04:00,0.9468649160202364,0.9774087928406435,0.9163210391998291,0.9163210391998291,1967797,0.0,0.0
1993-07-19 00:00:00-04:00,0.9163210798166729,0.9774088361652629,0.9163210798166729,0.9697725772857666,541794,0.0,0.0
1993-07-20 00:00:00-04:00,1.0079523593115751,1.1759447523714537,0.962137026863969,1.145400881767273,1739521,0.0,0.0
1993-07-21 00:00:00-04:00,1.160672511062067,1.1759449220261882,1.0995848662535674,1.1301287412643433,1009905,0.0,0.0
1993-07-22 00:00:00-04:00,1.1606725506592352,1.1606725506592352,1.0232249506020445,1.069041132926941,781629,0.0,0.0
